Total_Kicking_PTS,Total_defensive_PTS,Total_Offensive_PTS,pos,player,rank,id,team,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts,tkl_solo,tkl_astd,tkl_loss,def_sck_yds,qb_hits,pass_def,def_td,fg,fg_att,fg_pct,fg_long,xp,xp_att,PassingYards_PTS,RushingYards_PTS,ReceivingYards_PTS,ReceivingYards_and_Rushing_Yards_SpecialRoundingCase,ReceivingTouchdowns_PTS,PassingTouchdowns_PTS,RushingTouchdowns_PTS,Fumbles_Lost_PTS,Interception_Offensive_PTS,AssistedTackles_PTS,SoloTackles_PTS,PassesDefended_PTS,Sacks_PTS + Assisted Sacks_PTS,Safeties_PTS,Interception_Defensive_PTS,SpecialTeamsTouchdowns_PTS,FumblesForced_PTS,FumblesRecovered,FumblesRecovered_PTS,ExtraPointsMade_PTS,FieldGoalsMade_PTS
,10.0,0.0,LB,Carson Schwesinger,117,26027,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.5,5.0,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,5.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,9.0,0.0,LB,Cedric Gray,160,25250,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,7.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,LB,Channing Tindall,559,23445,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,13.0,0.0,LB,Chop Robinson,89,24949,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,10.9,2.0,3.0,1.0,5.0,3.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,0.0,8,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Christian Harris,717,23344,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Cody Lindenberg,621,26138,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Cole Holcomb,746,21120,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Curtis Robinson,296,23003,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,7.0,0.0,LB,Daiyan Henley,255,24262,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,6.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,LB,Danny Stutsman,586,26071,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Dee Winters,308,24285,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Deion Jones,619,17983,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,LB,Del'Shawn Phillips,570,21306,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,9.0,0.0,LB,Demario Davis,197,13810,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,7.0,0.0,LB,Denzel Perryman,175,16809,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,8.0,0.0,LB,Devin Lloyd,221,23437,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,11.0,0.0,LB,Devin White,165,20981,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,6.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,LB,Dorian Williams,507,24261,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,9.0,0.0,LB,Drake Thomas,169,24224,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,7.8,2.0,3.0,1.0,4.0,2.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,LB,E.J. Speed,413,21117,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Easton Mascarenas-Arnold,707,26644,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Elandon Roberts,480,18130,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,15.0,0.0,LB,Eric Wilson,30,19273,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,17.8,8.0,3.0,4.0,13.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,8.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,,
,38.0,0.0,LB,Ernest Jones IV,5,22865,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,0,23.5,7.0,5.0,0.0,0.0,0.0,2.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,5.0,7.0,2.0,0,0,12.0,6.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Foyesade Oluokun,276,20007,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,14.0,0.0,LB,Germaine Pratt,84,20915,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,11.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,5.0,1.0,0,0,0.0,0.0,4.0,0.0,0.0,,
,5.0,0.0,LB,Henry To'oTo'o,270,24112,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Isaiah Simmons,737,22004,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,LB,Isaiah Stalbird,535,25470,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Jack Kiser,556,26073,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Jack Sawyer,744,26015,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Jake Hansen,716,23538,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Jalen Graham,709,24364,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Jamal Adams,395,18923,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,LB,Jamien Sherwood,375,22804,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,1.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,LB,Jermaine Johnson II,333,23382,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,LB,Jerome Baker,574,19882,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Joe Andreessen,576,25771,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,LB,Jon Rhattigan,904,22956,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,12.0,0.0,LB,Jordyn Brooks,109,22005,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,6.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Kiko Mauigoa,700,26144,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Kobe King,701,26043,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Lavonte David,278,14375,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Luke Gifford,369,21449,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,2.0,,
,8.0,0.0,LB,Malik Harrison,206,21996,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,LB,Marcelino McCrary-Ball,311,23871,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Marlowe Wax,680,26393,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Matt Milano,396,19037,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,LB,Mohamoud Diabate,460,24518,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,7.0,0.0,LB,Nick Herbig,182,24201,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,7.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,0.0,0,0,0.0,0.0,4.0,0.0,0.0,,
,1.0,0.0,LB,Nick Martin,654,26047,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Patrick O'Connell,525,24728,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,14.0,0.0,LB,Payton Wilson,120,25035,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.5,5.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,9.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,LB,Pete Werner,417,22753,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,10.0,0.0,LB,Quincy Williams,161,21109,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,4.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,LB,Segun Olubi,928,23660,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,11.0,0.0,LB,SirVocea Dennis,101,24268,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.5,8.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,LB,T.J. Watt,497,18916,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Tommy Eichenberg,681,25253,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Trevin Wallace,273,24929,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.5,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Trevis Gipson,735,21890,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Troy Dye,616,21994,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,9.0,0.0,LB,Tyrel Dodson,194,21218,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,4.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Tyrice Knight,611,25246,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,LB,Uchenna Nwosu,440,19859,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,2.9,0.0,1.0,0.0,4.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Ventrell Miller,295,24269,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,4.0,0.0,0.0,,
,1.0,0.0,LB,Willie Gay Jr.,636,21984,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,13.0,0.0,LB,Zaire Franklin,132,20024,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,8.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Alfred Collins,729,26075,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,C.J. Brewer,606,23961,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DL,CJ West,557,26130,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
